x,y,z,vx,vy,vz
38093162.32754994,107534221.7813857,-5661529.30813314,-33.73598705048294,-5.49135062719929,3.237637526368015
35166054.19677617,107024182.8923426,-5379960.329518087,-34.01919125349583,-6.319675269852029,3.280070769068216
32215001.98003802,106441376.4247538,-5094750.38026356,-34.29003354750399,-7.175968816605637,3.321902912439072
29241131.29494138,105783337.7953672,-4805955.796094686,-34.54715952518871,-8.061349775597263,3.363030134951082
26245690.74880913,105047504.3250875,-4513642.408216827,-34.78907426592605,-8.97696986563045,3.403336227974759
23230064.70671609,104231212.5185436,-4217886.674695984,-35.01412756890404,-9.924010365728485,3.442691154676173
20195787.39834316,103331695.7152819,-3918776.943288527,-35.22049771169132,-10.90367711693135,3.480949445827705
17144558.49538043,102346082.2417856,-3616414.860460736,-35.40617363556312,-11.9171938717813,3.517948417436822
14078260.29924112,101271394.2223579,-3310916.942647211,-35.56893547162247,-12.96579362726459,3.55350619511241
10998976.68540905,100104547.2413067,-3002416.327076018,-35.70633334360999,-14.05070750690231,3.587419530748614
7909013.954907565,98842351.08981371,-2691064.720674932,-35.81566441738691,-15.17315067715202,3.61946139869758
4810923.743919489,97481511.87927099,-2377034.566565804,-35.89394821781443,-16.33430469013673,3.64937836149472
1707528.137847556,96018635.85982922,-2060521.448327556,-35.93790030607749,-17.53529554021289,3.676887699862134
-1398052.876062893,94450235.3494384,-1741746.752376202,-35.94390451154598,-18.77716660495978,3.70167430882588
-4502371.505834932,92772737.2557106,-1420960.608234096,-35.90798404981257,-20.06084551489261,3.72338737205804
-7601619.726139284,90982494.76123077,-1098445.124821734,-35.82577204290014,-21.38710386312258,3.741636841074005
-10691594.30308483,89075802.84278055,-774517.9377871342,-35.69248220055907,-22.7565085334069,3.75598976585736
-13767659.33017453,87048918.40588677,-449536.0777594,-35.50288073668755,-24.16936330284398,3.765966550329642
-16824706.44267245,84898085.93659708,-123900.1616076641,-35.25126099717914,-25.62563927996553,3.771037241532149
-19857113.02619363,82619569.69915576,201941.1025223173,-34.93142278024014,-27.12489269382869,3.77061800732249
-22858698.93244064,80209693.63558196,527486.121420674,-34.5366589512744,-28.66616858845868,3.764068015746202
-25822682.47116789,77664890.24190576,852175.3807453178,-34.0597527011057,-30.24788914560106,3.750687001781913
-28741636.77359554,74981759.79226214,1175386.241512645,-33.49298966851468,-31.8677257180046,3.729713895056086
-31607448.0289014,72157141.33648938,1496427.680618245,-32.82819012920429,-33.52245428267205,3.700326985355481
-34411277.58987215,69188196.88224138,1814535.133005574,-32.05676750029885,-35.20779501229716,3.661646219179824
-37143530.52875944,66072510.05314716,2128865.649691112,-31.16982043978689,-36.9182381193753,3.612738344628779
-39793833.89292619,62808200.24510553,2438493.653131548,-30.15826669617804,-38.64686016057713,3.55262574292915
-42351028.64015883,59394052.82934619,2742407.648415066,-29.01302737549775,-40.38513769022549,3.480299885284003
-44803179.98202314,55829665.21332972,3039508.332615726,-27.72527014574997,-42.12276856572118,3.394740406852872
-47137611.55742491,52115607.50865383,3328608.629764371,-26.28671870799595,-43.84751528121809,3.294940758670233
-49340969.38800477,48253595.11966248,3608436.256043479,-24.69003317032678,-45.5450892277921,3.179941236532189
-51399321.78151421,44246668.73589849,3877639.475431334,-22.92926128581909,-47.19909930463202,3.048869840117339
-53298301.05923638,40099375.01528908,4134796.721933957,-21.00035345780246,-48.7910920931658,2.900990834453777
-55023291.97367855,35817938.79095547,4378430.71869421,-18.90172481714916,-50.30071277885425,2.735760033783709
-56559669.74247159,31410415.13676242,4607027.592958296,-16.63483583777468,-51.70601480210387,2.552884706265239
-57893087.59738605,26886807.42331104,4819061.248024536,-14.20474987440838,-52.98394037075709,2.352384670393469
-59009809.60032975,22259136.04490731,5013022.896877806,-11.62061355094406,-54.11098224291509,2.134649769870585
-59897079.37812879,17541442.33474119,5187455.192254507,-8.895996842342823,-55.06401911566063,1.900487718146305
-60543509.80679727,12749713.83293689,5340989.834250879,-6.049027283889756,-55.82129339805101,1.651155620551663
-60939473.25155844,7901720.902857346,5472386.958578021,-3.102260164185482,-56.36347377018683,1.388368655563792
-61077467.68764999,3016760.765805901,5580574.092789169,-0.08224576028864558,-56.6747202464997,1.114280695867084
-60952431.90989683,-1884687.046310698,5664682.116533507,2.981214744680411,-56.74365221031287,0.8314341491420407
-60561983.94132724,-6781380.928410854,5724075.571787816,6.056094564308082,-56.56411567721527,0.542679781749893
-59906561.09145861,-11651791.68799292,5758374.904281258,9.109377885398196,-56.13565853415125,0.251071224983157
-58989447.66547839,-16474603.10552397,5767468.785426227,12.10840470498453,-55.4636517427079,-0.04025750483236124
-57816686.1571529,-21229206.77531666,5751515.503812217,15.02220227684699,-54.55903622275169,-0.328220606628296
-56396878.39258303,-25896159.68317376,5710933.40441074,17.82268200495496,-53.43772149643271,-0.60990349387761
-54740892.83523721,-30457577.09676422,5646381.33655164,20.48560036778993,-52.11970383964572,-0.8826694533883845
-52861501.61624124,-34897440.56036058,5558730.902075209,22.99121695252275,-50.6280005895716,-1.144241665533674
-50772974.85784536,-39201809.77319727,5449032.88038874,25.32462432035919,-48.98750906215103,-1.392755368461152
-48490660.2582951,-43358936.41044205,5318480.519274801,27.47576484201533,-47.22389403895104,-1.626778262714911
-46030573.14910178,-47359286.27931187,5168372.338073567,29.4391810998428,-45.36259093169135,-1.845302633153359
