x,y,z,vx,vy,vz
157046508.6323874,-42016534.78779037,-13745343.8272095,11.85819246503157,18.66451817097672,-1.475566217519989
158053336.4959526,-40399332.60672881,-13871287.01161363,11.44829854150058,18.76983438819308,-1.439794188226059
159024824.2558407,-38773258.40787963,-13994141.78450205,11.0401280682015,18.86990728956413,-1.404074987133339
159961119.1470491,-37138760.53687525,-14113912.6507266,10.63364234647612,18.96484426385195,-1.36840721764714
160862365.0576532,-35496278.28382921,-14230603.98963356,10.22880260805523,19.05474757625731,-1.332789372609828
161728702.5248141,-33846242.31700153,-14344220.04588103,9.825570060954405,19.13971457491804,-1.297219842743009
162560268.7345292,-32189075.09914421,-14454764.92095464,9.423905930340705,19.2198378854802,-1.261696924381268
163357197.5247135,-30525191.28752722,-14562242.56532306,9.023771494836733,19.29520559439652,-1.226218826555212
164119619.3912369,-28854998.11859171,-14666656.77117915,8.625128118702833,19.36590142157932,-1.19078367747682
164847661.4965778,-27178895.77812476,-14768011.16571749,8.227937280288879,19.43200488298939,-1.155389530475113
165541447.6807866,-25497277.75780166,-14866309.20490255,7.832160597110586,19.4935914437014,-1.120034369426143
166201098.4744827,-23810531.19889649,-14961554.16768565,7.437759847880455,19.55073266195165,-1.084716113718105
166826731.113633,-22119037.22391923,-15053749.15063218,7.044696991785353,19.60349632464211,-1.049432622788108
167418459.5558878,-20423171.25689857,-15142897.06292346,6.652934185282701,19.65194657474025,-1.014181700264666
167976394.4982692,-18723303.33299253,-15229000.62170069,6.262433796659325,19.69614403098504,-0.9789610977469287
168500643.3960283,-17019798.39807508,-15312062.34772071,5.873158418577892,19.7361459002816,-0.9437685182491959
168991310.4825084,-15313016.59891472,-15392084.56129587,5.485070878815479,19.77200608314048,-0.9086016193368787
169448496.7898631,-13603313.56453158,-15469069.37849243,5.098134249380968,19.80377527249395,-0.8734580159779046
169872300.1704993,-11891040.67929164,-15543018.70756375,4.712311854182979,19.83150104619899,-0.8383352831315865
170262815.3191257,-10176545.3482712,-15613934.2455966,4.327567275405132,19.85522795351001,-0.8032309580956074
170620133.7953009,-8460171.255400771,-15681817.47535053,3.943864358733086,19.87499759579192,-0.7681425426295281
170944344.046389,-6742258.614875327,-15746669.6622716,3.561167217565594,19.8908487017177,-0.7330675048723059
171235531.4308396,-5023144.416297421,-15808491.85166347,3.179440236332727,19.90281719718042,-0.698003281069747
171493778.2417193,-3303162.664000577,-15867284.86600018,2.798648073032252,19.91093627013081,-0.6629472771264728
171719163.730433,-1582644.610982828,-15923049.30236574,2.418755661091879,19.91523643053575,-0.6278968699963743
171911764.1305807,138081.0121358857,-15975785.53000753,2.039728210651778,19.91574556563724,-0.5928494089238567
172071652.6819023,1858687.772733683,-16025493.68799082,1.661531209359034,19.91248899067767,-0.5578022165477465
172198899.6542742,3578851.315998991,-16072173.68294312,1.284130422759606,19.90548949524091,-0.5227525898788548
172293572.3717248,5298249.148562311,-16115825.18687792,0.9074918943657382,19.89476738534904,-0.4876978011611559
172355735.236444,7016560.425586266,-16156447.63508824,0.5315819454752924,19.88034052143835,-0.4526350986262004
172385449.75277,8733465.740962952,-16194040.22410088,0.1563671748133299,19.86222435232789,-0.417561707149618
172382774.551139,10448646.92027666,-16228601.90968367,-0.2181855419351046,19.84043194528219,-0.3824748288180198
172347765.4119928,12161786.81619859,-16260131.40489796,-0.5921090526373564,19.81497401225759,-0.3473716434141103
172280475.2896418,13872569.1059873,-16288627.17818985,-0.9654359292067743,19.78585893241149,-0.3122493088274698
172180954.3360891,15580678.09077494,-16314087.45151389,-1.338198468016956,19.75309277094296,-0.2771049613979919
